account_id,arr,seat_count,tenure_months,contract_length_months,prior_discount_count,usage_trend_30d,feature_adoption_breadth,seat_utilization,support_tickets_90d,nps_score,treated_discount_offered,renewed,_true_causal_effect_logodds
22791,14569.0,16,24,36,1,-0.037,0.95,0.732,1,10.8,1,1,1.7347
22792,7810.0,13,26,24,1,-1.367,0.627,0.91,1,17.3,1,1,0.2694
22793,6095.0,12,32,12,1,0.214,0.311,0.703,3,-6.0,1,1,1.2312
22794,9789.0,21,25,12,2,-1.747,0.305,0.354,2,35.7,1,0,0.0647
22795,13506.0,9,31,24,2,-0.9,0.557,0.456,0,9.2,1,1,0.8171
22796,21256.0,21,59,24,0,0.667,0.348,0.732,2,26.6,1,1,0.0417
22797,4603.0,17,51,12,0,-0.141,0.696,0.357,1,28.2,1,1,0.3545
22798,24238.0,13,45,36,2,-1.585,0.124,0.593,3,-0.2,1,0,0.0471
22799,6598.0,19,58,24,1,0.693,0.731,0.674,1,22.5,1,0,0.0455
22800,6320.0,8,36,24,3,0.244,0.642,0.63,4,39.7,1,1,0.9939
22801,17410.0,15,44,12,0,0.246,0.615,0.746,2,-14.4,1,1,0.5616
22802,15906.0,11,36,36,0,-0.426,0.823,0.528,3,-3.2,1,1,1.2173
22803,7754.0,16,47,12,3,1.021,0.265,0.81,4,28.0,1,0,0.07
22804,20597.0,16,54,12,0,0.113,0.72,0.659,2,18.0,1,1,0.2127
22805,41737.0,13,40,24,0,0.3,0.546,0.278,3,50.1,0,1,0.7202
22806,29265.0,16,42,24,1,0.013,0.413,0.656,1,87.1,0,1,0.8225
22807,17982.0,29,40,12,0,-0.268,0.177,0.337,2,51.0,1,1,1.0125
22808,16128.0,16,46,12,1,-0.494,0.224,0.889,4,46.8,1,1,0.5446
22809,11785.0,16,50,12,0,0.559,0.199,0.782,3,35.3,0,0,0.18
22810,33738.0,17,16,12,0,1.323,0.517,0.875,1,36.0,0,1,0.0622
22811,3199.0,17,4,12,1,-1.098,0.307,0.788,2,33.5,0,0,0.2415
22812,19101.0,13,7,12,0,0.074,0.755,0.503,2,21.2,1,1,0.8533
22813,6644.0,14,29,12,1,-0.924,0.544,0.591,3,1.5,1,1,0.8227
22814,25308.0,14,26,12,3,-1.776,0.405,0.535,2,16.0,1,0,0.0568
22815,9722.0,18,14,12,1,-1.236,0.349,0.744,1,61.4,1,1,0.3247
22816,6400.0,17,22,12,0,-1.022,0.773,0.652,2,75.6,1,1,0.6984
22817,27633.0,22,56,24,1,0.225,0.76,0.395,4,28.0,1,1,0.1439
22818,1296.0,19,42,12,0,-1.58,0.713,0.679,1,10.0,0,0,0.0623
22819,42560.0,15,14,12,0,0.438,0.44,0.845,2,88.4,1,1,0.8184
22820,12852.0,16,43,12,0,-0.712,0.509,0.634,4,-14.3,1,1,0.5605
22821,102502.0,24,19,12,0,-1.667,0.069,0.382,2,7.0,1,0,0.0858
22822,873.0,13,5,12,2,0.047,0.845,0.696,2,-15.5,1,0,0.7416
22823,3912.0,14,20,24,1,0.528,0.584,0.423,2,46.5,1,1,0.8322
22824,13925.0,29,17,12,0,-0.025,0.902,0.594,0,81.0,1,1,1.5473
22825,7624.0,12,17,24,1,0.127,0.394,0.552,2,4.0,0,1,1.391
22826,13287.0,15,11,12,2,0.112,0.1,0.916,4,23.4,1,1,1.0799
22827,4336.0,13,46,24,1,-1.192,0.53,0.868,3,18.1,1,1,0.1567
22828,21208.0,13,3,12,1,-0.083,0.613,0.893,4,2.6,1,1,0.6629
22829,5907.0,15,51,12,0,0.138,0.277,0.665,5,-10.8,0,0,0.3041
22830,6788.0,14,56,12,1,-0.621,0.728,0.975,2,51.8,1,1,0.1445
22831,1756.0,13,41,36,0,1.115,0.334,0.494,3,37.7,1,1,0.0857
22832,8783.0,19,32,12,0,0.34,0.527,0.627,2,39.4,0,0,1.0407
22833,1855.0,17,33,24,1,0.742,0.285,0.556,2,36.1,1,1,0.4389
22834,6348.0,15,49,24,0,2.056,0.207,0.809,1,20.7,1,1,0.0004
22835,18192.0,18,57,24,1,1.258,0.753,0.548,2,49.7,1,1,0.0084
22836,16370.0,13,3,12,0,-0.886,0.48,0.898,3,33.3,1,1,0.3511
22837,19554.0,15,42,24,0,-1.574,0.76,0.665,0,4.7,1,0,0.0637
22838,3095.0,19,48,12,0,1.291,0.381,0.695,0,7.1,1,1,0.0228
22839,5534.0,14,27,12,1,0.733,0.736,0.838,0,11.8,0,1,0.5267
22840,16420.0,16,26,12,1,-0.133,0.579,0.561,3,2.3,1,1,1.7731
22841,7928.0,16,32,24,1,-1.157,0.381,0.363,0,5.5,1,1,0.438
22842,6563.0,19,27,12,2,0.09,0.558,0.668,2,27.2,1,0,1.5703
22843,2177.0,13,24,24,0,1.4,0.562,0.72,1,30.9,1,0,0.0515
22844,28410.0,12,23,12,0,-0.423,0.589,0.67,3,49.8,1,1,1.6764
22845,61798.0,12,50,36,0,-0.765,0.216,0.59,2,23.2,0,1,0.2574
22846,3245.0,16,35,12,0,-0.02,0.565,0.883,2,13.8,1,1,1.3149
22847,10535.0,15,24,24,1,-3.03,0.222,0.637,4,52.6,0,0,0.0
22848,27022.0,15,46,12,2,0.368,0.853,0.423,0,42.0,1,1,0.3923
22849,11135.0,19,59,12,1,-0.363,0.514,0.248,3,26.0,1,1,0.114
22850,2172.0,13,39,36,0,-1.598,0.597,0.892,1,61.5,0,0,0.0724
22851,3315.0,17,19,36,1,0.364,0.27,0.689,2,40.7,1,1,1.0944
22852,71248.0,19,50,12,1,-0.406,0.495,0.527,2,32.0,1,0,0.3777
22853,4702.0,19,56,24,0,0.124,0.872,0.733,0,73.2,1,1,0.1598
22854,10507.0,9,12,24,0,0.009,0.933,0.562,3,-25.7,0,1,1.2301
22855,21015.0,19,9,24,1,0.027,0.42,0.432,2,19.7,1,1,1.0162
22856,9756.0,20,42,36,0,-0.94,0.55,0.864,2,73.2,1,1,0.4098
22857,31373.0,9,31,24,0,0.617,0.626,0.401,3,35.6,1,1,0.639
22858,2370.0,15,7,12,3,-2.073,0.725,0.544,1,39.5,1,0,0.0072
22859,7242.0,10,27,24,0,1.64,0.242,0.406,3,-16.7,1,1,0.016
22860,21747.0,13,40,36,0,-0.287,0.211,0.232,1,-1.1,1,0,1.0084
22861,18111.0,13,46,12,0,-0.395,0.653,0.368,1,66.9,1,1,0.5823
22862,4926.0,14,12,12,1,0.473,0.244,0.679,3,23.7,1,0,0.697
22863,28974.0,18,28,12,0,1.476,0.116,0.574,1,57.7,1,1,0.0352
22864,112259.0,17,16,24,0,2.776,0.468,0.328,2,67.1,1,1,0.0
22865,3222.0,17,50,24,0,-1.337,0.446,0.436,5,12.1,1,1,0.0665
22866,15632.0,15,35,12,0,1.647,0.378,0.542,1,27.1,1,0,0.0121
22867,8439.0,22,31,24,1,-0.371,0.532,0.827,2,53.0,1,1,1.5503
22868,3088.0,20,59,12,2,1.182,0.714,0.468,4,-10.0,1,1,0.0083
22869,2198.0,22,47,12,1,-0.096,0.215,0.794,4,71.0,1,1,0.5472
22870,17464.0,13,45,12,0,1.864,0.779,0.79,0,-2.4,1,1,0.0018
22871,9178.0,17,32,12,0,-1.583,0.674,0.89,2,19.0,1,1,0.1097
22872,1928.0,28,59,12,2,1.41,0.738,0.445,2,39.7,1,1,0.0032
22873,5297.0,10,42,24,0,1.203,0.509,0.818,4,40.5,1,0,0.0569
22874,10866.0,13,39,24,1,-1.418,0.483,0.852,1,20.1,1,1,0.1389
22875,11498.0,11,15,12,0,0.045,0.342,0.381,2,55.3,1,1,1.3836
22876,13805.0,13,50,24,0,0.439,0.693,0.469,2,44.9,1,1,0.2271
22877,69682.0,12,30,24,0,0.14,0.801,0.723,3,-6.4,1,0,1.4153
22878,48241.0,10,46,12,0,0.081,0.778,0.614,3,27.9,1,1,0.5503
22879,17427.0,16,14,24,1,0.342,0.072,0.581,2,33.4,1,1,0.958
22880,13357.0,20,59,12,0,0.745,0.562,0.669,1,-0.3,1,1,0.0342
22881,61144.0,14,8,12,1,0.137,0.562,0.587,3,-2.6,1,0,0.8705
22882,3664.0,18,20,12,1,-0.846,0.422,0.493,7,47.0,1,1,0.9733
22883,77725.0,9,10,12,0,-0.923,0.306,0.792,0,54.8,1,0,0.5636
22884,2957.0,17,58,12,2,0.292,0.852,0.702,1,-5.6,1,1,0.0986
22885,5572.0,14,52,12,3,1.159,0.751,0.907,2,17.6,1,0,0.0242
22886,16464.0,14,39,24,1,-0.039,0.809,0.554,1,19.5,1,1,1.0531
22887,32497.0,8,23,24,1,-1.126,0.822,0.644,4,31.6,1,0,0.5455
22888,109182.0,14,9,12,0,2.277,0.408,0.269,0,44.2,1,1,0.0002
22889,58701.0,14,39,12,1,0.313,0.272,0.29,2,28.8,1,1,0.7575
22890,18517.0,13,20,12,2,0.864,0.511,0.405,3,9.9,1,1,0.3603
22891,21201.0,10,13,12,1,-0.588,0.482,0.463,4,-17.3,1,0,1.1155
22892,4860.0,18,19,12,2,-0.323,0.476,0.538,3,25.3,0,1,1.6674
22893,16201.0,19,48,24,0,2.512,0.454,0.521,4,-56.3,1,0,0.0
22894,27979.0,22,55,12,0,-0.605,0.222,0.581,0,21.8,1,1,0.1695
22895,31174.0,18,55,12,2,-1.117,0.782,0.553,5,-5.7,0,1,0.0662
22896,24540.0,16,3,12,0,-1.803,0.332,0.466,1,10.7,0,0,0.0191
22897,9323.0,13,25,24,0,-0.888,0.234,0.736,2,0.3,1,1,0.9299
22898,11667.0,15,8,12,1,-0.542,0.474,0.211,2,54.6,1,1,0.8663
22899,34422.0,12,4,12,2,-0.203,0.685,0.549,5,-10.1,1,0,0.74
22900,59852.0,18,41,12,0,0.741,0.649,0.43,1,58.8,1,1,0.2765
22901,4411.0,13,57,24,0,-1.466,0.294,0.491,0,19.9,1,0,0.0173
22902,19731.0,12,48,36,0,-1.215,0.124,0.464,4,53.7,1,0,0.1198
22903,13122.0,12,32,12,0,0.857,0.743,0.436,2,61.3,0,1,0.3307
22904,13117.0,17,10,36,2,0.768,0.082,0.442,0,73.0,1,1,0.3165
22905,45759.0,16,24,12,0,1.811,0.574,0.813,1,45.8,1,1,0.0065
22906,1767.0,17,8,12,3,1.009,0.784,0.396,1,3.9,0,1,0.1339
22907,33194.0,22,52,12,1,-1.353,0.378,0.751,1,41.2,1,0,0.0497
22908,52648.0,9,18,12,0,-0.11,0.448,0.623,1,43.8,0,0,1.6432
22909,1208.0,12,24,12,1,-1.752,0.132,0.873,1,32.3,1,1,0.0635
22910,9074.0,22,6,24,0,1.342,0.268,0.817,0,18.5,1,1,0.0322
22911,8099.0,11,28,12,1,0.881,0.252,0.812,1,31.1,0,1,0.3429
22912,15821.0,14,40,12,0,0.744,0.799,0.403,3,-13.3,0,1,0.2956
22913,6881.0,15,6,12,0,0.722,0.451,0.672,0,47.7,1,1,0.2691
22914,5064.0,11,11,12,1,1.135,0.339,0.424,4,100.0,1,1,0.104
22915,1009.0,17,10,12,2,-0.918,0.845,0.606,1,56.6,1,0,0.5689
22916,20849.0,13,59,12,1,0.317,0.816,0.756,2,50.9,1,1,0.0816
22917,14139.0,15,23,12,0,0.682,0.384,0.886,3,-14.9,1,1,0.6103
22918,94489.0,16,50,12,0,-1.986,0.623,0.728,1,-11.1,1,0,0.0048
22919,1703.0,14,51,24,1,-1.094,0.52,0.723,4,18.8,1,0,0.1175
22920,5792.0,16,24,12,1,0.807,0.434,0.777,0,100.0,1,1,0.4399
22921,18461.0,18,55,12,1,-0.852,0.443,0.803,3,16.1,1,0,0.1179
22922,14506.0,14,44,12,0,-0.17,0.541,0.656,2,-13.5,1,0,0.7391
22923,12372.0,15,32,36,0,-0.933,0.115,0.369,3,-0.3,1,0,0.7408
22924,15307.0,13,4,12,0,1.443,0.1,0.13,2,29.6,1,1,0.0174
22925,6822.0,13,32,24,1,-1.062,0.498,0.498,2,7.4,1,1,0.5567
22926,37409.0,8,33,24,2,0.57,0.369,0.733,4,23.3,1,1,0.6602
22927,15192.0,10,5,12,4,-0.492,0.512,0.674,1,43.6,1,1,0.7168
22928,18199.0,13,14,12,1,1.731,0.913,0.661,2,36.5,1,1,0.0081
22929,8722.0,15,23,12,2,1.477,0.659,0.917,3,3.4,1,0,0.0361
22930,26276.0,12,43,12,0,-1.051,0.629,0.553,0,11.3,1,1,0.2954
22931,3743.0,15,28,24,0,-0.479,0.238,0.691,2,45.5,0,1,1.5592
22932,20043.0,15,33,12,2,0.38,0.944,0.549,0,28.6,1,1,0.942
22933,5393.0,15,36,12,1,-2.046,0.188,0.818,2,39.8,1,0,0.0115
22934,802.0,9,52,36,0,-1.202,0.362,0.688,3,53.0,1,1,0.0782
22935,2877.0,11,16,24,2,2.711,0.501,0.257,3,25.5,0,1,0.0
22936,76003.0,14,18,12,2,0.449,0.848,0.744,2,26.9,1,0,0.926
22937,22671.0,14,12,24,1,-0.232,0.221,0.231,1,44.6,1,1,1.3052
22938,43206.0,21,31,12,0,0.864,0.548,0.757,1,54.7,1,1,0.3351
22939,4837.0,12,53,24,1,-0.383,0.326,0.735,0,38.9,1,0,0.2651
22940,16310.0,17,38,12,1,-1.21,0.12,0.467,1,44.8,1,1,0.2826
22941,4842.0,19,6,12,0,-0.005,0.284,0.263,2,-0.9,1,1,0.8311
22942,3794.0,16,56,12,1,-0.57,0.653,0.483,0,31.7,1,1,0.1529
22943,2329.0,19,27,36,0,-0.248,0.104,0.641,2,60.6,0,0,1.7587
22944,28517.0,15,13,12,0,0.65,0.779,0.727,1,16.5,1,1,0.5046
22945,5029.0,17,30,12,0,-0.438,0.662,0.917,3,12.0,1,1,1.5363
22946,23523.0,16,24,12,1,-0.431,0.068,0.798,1,28.3,1,1,1.6709
22947,8590.0,21,14,12,0,-1.554,0.225,0.631,0,42.7,1,0,0.1129
22948,6378.0,10,7,24,1,0.448,0.424,0.288,1,6.0,1,1,0.5286
22949,24038.0,16,41,24,1,0.747,0.505,0.479,2,-2.7,1,0,0.2727
22950,11510.0,19,42,12,0,0.779,0.372,0.746,6,28.6,0,0,0.2313
22951,3559.0,15,55,24,1,-1.154,0.504,0.454,4,37.3,1,1,0.0602
22952,9500.0,15,24,24,0,0.934,0.031,0.66,3,30.4,1,1,0.302
22953,3446.0,17,54,12,0,-2.21,0.737,0.629,1,6.0,1,0,0.0009
22954,8668.0,13,52,12,1,-1.545,0.591,0.839,2,44.1,1,0,0.0255
22955,12233.0,15,28,12,1,1.916,0.127,0.743,0,-10.1,1,1,0.0035
22956,44704.0,14,29,24,1,-0.885,0.303,0.817,2,31.3,1,1,0.8866
22957,28239.0,20,47,12,1,0.807,0.157,0.744,5,44.2,1,1,0.1359
22958,14627.0,24,37,24,1,-0.671,0.263,0.564,1,26.9,1,1,0.909
22959,4974.0,13,35,12,1,0.53,0.787,0.391,4,-62.1,1,1,0.6567
22960,10968.0,15,55,24,0,0.704,0.253,0.673,2,77.9,1,1,0.0684
22961,100134.0,17,52,12,0,0.95,0.911,0.42,2,3.6,1,1,0.0503
22962,29664.0,10,43,24,2,-2.157,0.512,0.237,0,70.7,0,0,0.004
22963,10392.0,18,50,24,0,-0.133,0.471,0.701,2,46.0,1,1,0.3982
22964,19594.0,18,53,12,1,1.931,0.418,0.657,1,48.0,1,1,0.0005
22965,1421.0,11,30,12,2,-0.96,0.575,0.684,1,16.6,1,1,0.7453
22966,27681.0,14,18,24,1,0.744,0.233,0.556,0,47.8,1,0,0.4814
22967,34356.0,14,46,12,0,1.709,0.766,0.335,3,18.8,1,1,0.0039
22968,16792.0,12,59,12,0,-0.993,0.479,0.391,1,48.9,1,1,0.0494
22969,37438.0,19,57,12,0,-2.588,0.665,0.769,0,4.5,1,0,0.0001
22970,12021.0,13,49,12,2,-0.205,0.191,0.449,1,48.8,1,0,0.4488
22971,11133.0,13,31,24,0,0.863,0.487,0.539,2,47.9,0,1,0.336
22972,10250.0,20,19,24,1,-0.331,0.314,0.481,2,30.5,0,1,1.6627
22973,6909.0,17,50,12,2,-0.566,0.799,0.789,3,26.0,1,1,0.3328
22974,12719.0,14,33,12,1,1.357,0.907,0.506,2,69.3,0,1,0.0519
22975,5414.0,15,56,24,1,2.618,0.678,0.449,2,24.0,1,1,0.0
22976,5215.0,17,49,12,2,0.688,0.318,0.753,4,9.6,1,0,0.1499
22977,14554.0,14,29,12,1,0.791,0.355,0.837,1,18.4,0,0,0.4349
22978,2958.0,15,4,36,1,-0.619,0.236,0.76,2,87.7,1,1,0.5799
22979,30414.0,14,43,24,0,-0.159,0.575,0.771,1,11.6,1,1,0.8051
22980,9298.0,18,3,24,2,-1.167,0.686,0.491,2,30.8,1,0,0.1841
22981,35269.0,12,51,12,3,-0.762,0.879,0.765,3,33.1,0,0,0.2298
22982,18158.0,9,15,24,0,-1.328,0.841,0.129,1,67.1,1,0,0.2568
22983,17082.0,20,48,24,0,-0.207,0.125,0.563,2,20.7,1,1,0.5004
22984,23904.0,15,30,12,0,0.019,0.578,0.546,5,32.4,0,0,1.5541
22985,4877.0,9,36,12,0,-1.084,0.5,0.315,5,27.6,1,1,0.4412
22986,17739.0,17,42,12,1,-1.335,0.544,0.392,1,1.1,1,1,0.1464
22987,8986.0,19,38,12,3,-0.411,0.414,0.763,2,43.6,0,0,1.0948
22988,8895.0,17,41,24,0,1.09,0.506,0.478,1,44.3,0,1,0.0938
22989,31580.0,14,5,12,1,-0.343,0.171,0.39,1,24.6,1,0,0.7845
22990,16034.0,16,12,24,1,2.572,0.746,0.43,2,2.3,1,1,0.0
22991,78585.0,19,51,24,1,1.024,0.579,0.934,0,46.1,1,1,0.0444
22992,6038.0,19,33,12,1,0.324,0.655,0.65,0,55.1,1,1,1.0263
22993,8747.0,16,36,36,0,0.081,0.414,0.366,3,33.3,1,0,1.1709
22994,2316.0,13,51,24,0,-0.728,0.583,0.804,2,38.0,1,0,0.2417
22995,12171.0,12,39,12,2,-0.898,0.242,0.608,2,15.9,0,1,0.5551
22996,18909.0,11,17,12,1,-0.059,0.326,0.189,1,51.0,1,1,1.5703
22997,3453.0,16,12,36,1,-0.183,0.845,0.842,0,45.8,0,1,1.3065
22998,9806.0,16,39,12,1,-0.738,0.345,0.975,3,7.3,1,0,0.7299
22999,67698.0,6,26,12,0,0.692,0.665,0.533,0,37.6,1,1,0.5912
23000,2623.0,20,12,12,1,1.778,0.93,0.872,2,-24.4,1,1,0.0057
23001,33299.0,18,47,12,0,-0.196,0.785,0.815,8,26.5,1,1,0.5556
23002,2477.0,21,34,12,0,1.022,0.644,0.895,1,36.6,1,1,0.1811
23003,9897.0,14,4,12,0,-0.657,0.584,0.433,1,40.5,1,1,0.5539
23004,3799.0,17,33,12,0,1.802,0.027,0.602,2,36.1,1,1,0.0057
23005,6437.0,19,38,12,0,-0.588,0.258,0.859,2,48.4,1,1,0.9443
23006,11167.0,12,17,36,0,-0.329,0.174,0.767,1,43.9,1,0,1.5774
23007,14885.0,6,9,12,0,0.112,0.425,0.679,3,40.7,1,0,0.9536
23008,22616.0,13,56,12,1,-1.773,0.496,0.6,2,28.2,0,0,0.006
23009,49223.0,11,7,24,0,0.183,0.311,0.412,2,27.1,1,1,0.7722
23010,10552.0,18,30,12,0,-0.248,0.754,0.512,4,8.8,1,1,1.6562
23011,34232.0,13,49,12,2,1.596,0.567,0.428,2,27.7,0,1,0.0051
23012,2689.0,6,54,12,0,1.475,0.315,0.955,1,51.9,1,1,0.005
23013,38561.0,10,8,24,1,0.868,0.785,0.707,6,44.3,1,1,0.2089
23014,10188.0,13,36,12,0,1.352,0.068,0.39,3,35.7,1,1,0.0461
23015,8481.0,20,12,24,1,-1.292,0.102,0.491,0,45.8,1,1,0.2498
23016,34230.0,17,7,24,0,-0.416,0.026,0.595,2,3.7,1,1,0.8876
23017,15242.0,11,16,24,0,0.413,0.875,0.888,3,89.5,1,1,0.9259
23018,57808.0,14,23,36,1,-0.359,0.551,0.288,3,51.3,1,1,1.7343
23019,23040.0,13,39,12,1,-1.392,0.917,0.724,1,74.1,0,1,0.1518
23020,19728.0,11,27,24,2,0.019,0.17,0.251,2,20.3,1,1,1.6505
23021,10084.0,21,6,12,1,-0.585,0.269,0.383,3,15.8,1,0,0.7132
23022,10925.0,12,13,12,0,-1.175,0.311,0.541,1,28.3,0,0,0.3672
23023,25013.0,12,17,24,0,-0.067,0.586,0.703,3,8.6,1,1,1.5752
23024,3373.0,18,23,12,0,0.718,0.684,0.341,3,17.8,1,0,0.5572
23025,5075.0,25,31,12,0,-0.203,0.667,0.658,5,16.4,0,1,1.6143
23026,82229.0,23,15,24,1,-2.531,0.586,0.411,3,28.7,0,0,0.0008
23027,11672.0,20,11,24,1,0.306,0.783,0.727,2,15.4,1,0,0.8663
23028,8004.0,13,11,12,0,-1.211,0.464,0.417,2,-9.2,0,0,0.2986
23029,2598.0,13,36,12,2,-1.328,0.933,0.643,3,26.3,1,0,0.2236
23030,42715.0,6,9,24,1,0.679,0.3,0.648,3,31.0,1,1,0.3731
23031,37876.0,8,37,12,2,1.045,0.342,0.753,1,29.4,1,1,0.1437
23032,26733.0,10,40,12,0,-0.995,0.793,0.506,6,29.5,1,1,0.4238
23033,4574.0,22,49,36,1,0.695,0.383,0.63,4,35.3,0,1,0.1477
23034,5538.0,9,15,12,0,-0.095,0.56,0.776,3,57.7,1,1,1.4808
23035,5902.0,13,42,24,1,0.285,0.666,0.295,0,6.5,1,1,0.6316
23036,17292.0,4,15,12,2,-0.678,0.391,0.56,2,22.5,1,1,1.0954
23037,20610.0,18,30,24,0,0.861,0.513,0.432,2,16.4,1,1,0.3476
23038,17694.0,10,27,12,1,1.467,0.475,0.654,0,6.8,1,1,0.0372
23039,12562.0,12,48,12,0,-1.311,0.641,0.329,1,57.1,1,0,0.0902
23040,18235.0,11,44,24,0,-0.516,0.946,0.443,2,50.5,1,1,0.6444
23041,17954.0,12,20,12,1,-0.445,0.518,0.438,2,54.3,1,1,1.5984
23042,47410.0,19,8,12,2,-0.099,0.385,0.678,0,25.8,1,0,1.0048
23043,2330.0,14,9,36,1,0.049,0.38,0.834,2,27.0,1,1,1.0015
23044,18486.0,16,12,24,0,-0.338,0.209,0.92,1,37.6,1,1,1.273
23045,25504.0,20,37,24,1,0.027,0.126,0.712,3,33.2,1,1,1.1508
23046,16490.0,14,7,12,1,1.021,0.293,0.068,3,9.0,1,1,0.1196
23047,13742.0,14,10,24,1,-2.764,0.622,0.08,2,26.6,0,0,0.0001
23048,22532.0,11,33,12,1,-0.834,0.501,0.569,1,89.2,0,1,0.8608
23049,6644.0,11,11,24,1,-0.07,0.586,0.531,5,12.7,1,1,1.2077
23050,12274.0,16,26,36,0,-0.237,0.572,0.493,2,53.3,1,1,1.7808
23051,14384.0,15,25,12,0,-0.877,0.665,0.458,2,5.7,0,0,0.9506
23052,2029.0,18,11,12,2,-0.034,0.351,0.418,0,-1.5,1,1,1.1899
23053,10802.0,8,50,12,4,0.111,0.626,0.582,2,24.8,1,0,0.3504
23054,3894.0,11,29,36,0,-1.292,0.512,0.499,2,46.8,1,1,0.3248
23055,12963.0,9,12,12,1,1.18,0.57,0.482,2,39.3,1,1,0.0928
23056,6831.0,15,55,12,0,0.472,0.962,0.553,6,-12.7,1,1,0.1136
23057,4970.0,12,26,12,3,0.616,0.865,0.601,4,72.6,1,1,0.7079
23058,53794.0,24,52,12,0,0.954,0.614,0.745,0,21.6,1,1,0.0496
23059,11728.0,12,10,12,0,0.853,0.293,0.448,0,57.0,1,1,0.2495
23060,2104.0,17,59,12,0,-1.199,0.265,0.348,5,57.8,1,1,0.0295
23061,6190.0,21,26,12,2,-0.834,0.457,0.315,3,18.0,1,0,1.0213
23062,22066.0,19,45,24,2,0.246,0.596,0.723,0,39.6,1,1,0.5125
23063,21826.0,9,8,12,1,-0.511,0.063,0.362,2,59.8,1,1,0.8908
23064,63757.0,13,31,12,0,-0.912,0.692,0.159,2,63.7,1,0,0.7979
23065,32267.0,16,40,24,1,-0.526,0.823,0.73,5,47.5,1,1,0.8796
23066,10077.0,10,13,24,0,0.304,0.617,0.58,0,69.5,0,0,0.9662
23067,38287.0,13,20,24,1,-2.147,0.818,0.766,1,25.7,1,1,0.009
23068,19786.0,18,55,12,0,0.771,0.809,0.3,1,21.5,1,0,0.0574
23069,1697.0,17,44,24,0,-0.807,0.298,0.724,4,0.6,1,1,0.4439
23070,4073.0,15,48,12,0,-1.086,0.181,0.926,1,53.1,0,0,0.1683
23071,28145.0,10,44,12,0,-0.236,0.124,0.812,5,26.3,1,0,0.7387
23072,28815.0,15,20,12,0,-0.193,0.668,0.636,1,-2.3,1,0,1.737
23073,3672.0,16,42,24,1,-0.17,0.647,0.594,1,50.3,0,0,0.8751
23074,17964.0,15,49,12,1,1.918,0.634,0.725,0,35.2,1,1,0.0009
23075,6545.0,19,20,24,1,1.162,0.149,0.681,2,2.8,1,1,0.1322
23076,2463.0,18,40,36,0,0.363,0.836,0.983,2,38.6,1,1,0.6565
23077,29385.0,12,47,12,1,-0.504,0.711,0.906,5,36.8,1,1,0.4885
23078,12552.0,14,23,12,2,1.948,0.804,0.859,1,49.3,1,1,0.003
23079,19174.0,13,24,12,1,-0.76,0.852,0.821,2,-23.5,1,0,1.1639
23080,10620.0,24,38,36,0,0.389,0.336,0.598,3,61.0,1,1,0.7193
23081,6935.0,17,29,12,1,0.515,0.05,0.729,1,82.8,1,1,0.8373
23082,10420.0,16,47,36,2,-0.568,0.489,0.566,1,17.6,1,0,0.4602
23083,16008.0,22,15,12,0,-1.462,0.347,0.601,3,21.5,1,0,0.1649
23084,13547.0,9,44,24,1,0.886,0.895,0.746,0,46.5,1,1,0.144
23085,3687.0,21,41,12,1,-0.051,0.685,0.6,1,-9.1,1,1,0.9182
23086,4699.0,12,21,24,2,-1.069,0.571,0.851,1,52.5,0,1,0.6175
23087,7935.0,11,40,12,0,-0.18,0.455,0.96,2,36.7,1,1,1.0185
23088,12577.0,8,45,12,1,-0.03,0.251,0.543,3,22.9,0,0,0.6491
23089,4887.0,20,5,12,0,-0.08,0.325,0.882,2,19.2,1,1,0.791
23090,7952.0,13,40,12,0,-0.189,0.904,0.643,2,53.1,1,1,1.0189
23091,42836.0,15,55,12,1,0.412,0.587,0.529,0,30.6,1,1,0.1264
23092,18369.0,9,12,36,2,1.128,0.517,0.78,3,53.4,1,1,0.1127
23093,16168.0,14,50,24,0,-1.778,0.845,0.279,3,44.4,1,0,0.0126
23094,11507.0,15,20,36,1,-0.592,0.263,0.78,3,46.7,1,1,1.4037
23095,17649.0,13,43,24,1,0.688,0.273,0.589,4,33.7,1,1,0.2696
23096,13743.0,19,35,36,0,0.861,0.218,0.985,4,45.3,1,1,0.2877
23097,49655.0,13,18,24,3,-1.064,0.451,0.717,3,9.6,0,1,0.5886
23098,11790.0,12,46,12,2,0.304,0.184,0.847,3,38.4,1,1,0.4314
23099,3548.0,15,35,12,0,0.338,0.552,0.939,3,35.9,1,1,0.9209
23100,7490.0,14,48,24,1,-2.117,0.846,0.569,2,11.9,0,1,0.003
23101,2991.0,19,55,24,1,0.384,0.703,0.734,0,57.8,1,1,0.1325
23102,39328.0,14,28,24,0,0.983,0.628,0.499,0,36.6,0,1,0.249
23103,14541.0,14,45,12,0,1.958,0.686,0.523,1,37.0,0,1,0.001
23104,8414.0,15,55,12,2,-0.497,0.287,0.878,1,6.5,0,1,0.1882
23105,31589.0,13,56,12,2,1.284,0.389,0.613,0,34.1,1,1,0.0087
23106,4050.0,8,43,24,1,-1.579,0.582,0.102,1,22.5,0,0,0.0575
23107,1775.0,13,17,12,1,-0.859,0.628,0.885,1,3.5,1,1,0.8825
23108,23667.0,17,56,12,1,-1.194,0.675,0.783,1,-6.4,1,1,0.0469
23109,13040.0,12,29,24,1,0.17,0.735,0.937,3,5.6,1,0,1.4079
